,Bacteroides,Faecalibacterium,Prevotella,Roseburia,Ruminococcus,Bifidobacterium,Akkermansia,Lactobacillus,Clostridium,Escherichia,Enterococcus,Streptococcus,Dorea,Eubacterium,Coprococcus,Dialister,Parabacteroides,Alistipes,Veillonella,Anaerostipes,Phascolarctobacterium,Sutterella,Butyricicoccus,Oscillibacter,Bilophila,Hyphomicrobium,Megasphaera,Pseudobutyrivibrio,Mitsuokella,Holdemanella,Blautia,Gemmiger,Sarcina,Odoribacter,Christensenella,Anaerovorax,Butyricimonas,Lachnospira,Coprobacillus,Pectinatus
Sample_074,0.014626425803634775,0.03438301588167877,0.016864050646728156,0.08999617966490203,0.06701959286143098,0.012497953391911804,0.03280030562680784,0.019592861430988377,0.005021011843038803,0.01206134366643017,0.021230147901544507,0.0009823718823336789,0.04065928068547727,0.013644053921301098,0.06456366315559679,0.010314904764503629,0.019047099274136333,0.034055558587567536,0.05201113354799978,0.0174098128035802,0.019974894940784808,0.006549145882224526,0.011788462588004148,0.005512197784205643,0.013207444195819462,0.033018610489548655,0.08000873219450963,0.007094908039076571,0.04398842984227474,0.0397314850188288,0.01730066037220979,0.002128472411722971,0.04076843311684768,0.04933689897942477,0.02226709599956339,0.0028925394313158324,0.0026196583528898107,0.005621350215576052,0.011406429078207717,0.006003383725372483
Sample_075,0.022351571594877766,0.03306169965075669,0.014435389988358556,0.09080325960419092,0.052968568102444706,0.013271245634458672,0.03271245634458673,0.019674039580908034,0.005471478463329453,0.013969732246798603,0.024912689173457507,0.0010477299185098952,0.041443538998835856,0.02037252619324796,0.057741559953434225,0.016880093131548313,0.016763678696158323,0.033643771827706635,0.04575087310826542,0.013853317811408614,0.020721769499417928,0.005937136204889407,0.013038416763678696,0.008731082654249126,0.01920838183934808,0.03178114086146682,0.08020954598370197,0.005471478463329453,0.04807916181606519,0.04027939464493597,0.017345750873108266,0.0024447031431897555,0.03655413271245635,0.04679860302677532,0.026658905704307335,0.003958090803259604,0.0024447031431897555,0.0034924330616996507,0.01071012805587893,0.0050058207217694994
Sample_076,0.013986383068559666,0.03272285850002639,0.013353037420172058,0.0926268010766876,0.05124821871536391,0.013089143400010555,0.04037578508470998,0.015147516757270281,0.0031667282419380375,0.01266691296775215,0.02111152161292025,0.0009500184725814114,0.044123080171003325,0.014778065129044176,0.06064284583311342,0.016678102074207,0.018103129783079114,0.03742017205890114,0.04855649970971658,0.015622525993560985,0.015622525993560985,0.005277880403230063,0.011611336887106138,0.009077954293555708,0.016361429250013194,0.026600517232279516,0.0830738375468412,0.008233493429038898,0.049295402966168786,0.044809204623423235,0.019422599883886633,0.002111152161292025,0.045125877447617035,0.04781759645326437,0.02285322214598617,0.00337784345806724,0.0022167097693566265,0.0038000738903256454,0.010766876022589328,0.006175120071779174
Sample_077,0.017972947934037427,0.03501945525291829,0.012229016120066704,0.09134704465443765,0.06262738558458403,0.014637761719473782,0.04168982768204558,0.015378914211599036,0.0027793218454697055,0.016675931072818232,0.0216787103946637,0.0016675931072818232,0.0433574207893274,0.019084676672225312,0.06948304613674264,0.014637761719473782,0.012784880489160644,0.03724291272929405,0.03983694645173244,0.01649064294978692,0.018899388549193995,0.005743931813970725,0.009079118028534372,0.009449694274596998,0.012599592366129331,0.02964609968501019,0.07967389290346488,0.0070409486751899205,0.048916064480266815,0.0433574207893274,0.01204372799703539,0.0022234574763757642,0.03668704836020011,0.04780433574207893,0.020937557902538446,0.0040763387066889015,0.0018528812303131369,0.005929219937002038,0.010746711135816194,0.006670372429127293
Sample_078,0.014472882388787325,0.035687081048141375,0.017062766605728214,0.09628275441803778,0.05587294332723949,0.012682815356489945,0.033592321755027424,0.02056672760511883,0.0022471054235222426,0.013901584399756247,0.0218235831809872,0.0014092017062766605,0.042656916514320534,0.018890920170627667,0.06600396099939061,0.011121267519804997,0.01534887263863498,0.035496648385131016,0.044980195003046924,0.016796160877513712,0.017672151127361365,0.005446374162096283,0.010626142595978062,0.007312614259597806,0.014701401584399757,0.03081200487507617,0.08596130408287629,0.006741316270566728,0.049855271176112124,0.04440889701401585,0.0113878732480195,0.0023994515539305303,0.040981109079829374,0.0443327239488117,0.024718159658744666,0.0022090188909201706,0.002780316879951249,0.004722730042656917,0.010892748324192566,0.0051416819012797075
Sample_079,0.018711923411662314,0.030606324340005802,0.01668117203365245,0.08775747026399768,0.054975340876124164,0.01174934725848564,0.031041485349579345,0.02175805047867711,0.004931824775166811,0.0195822454308094,0.023353640847113433,0.0008703220191470844,0.04598201334493763,0.015810850014505367,0.07165651290977662,0.013489991296779809,0.018131708732230925,0.027560197272991006,0.044386422976501305,0.017116333043225993,0.01784160139251523,0.0023208587177255585,0.013199883957064115,0.008268059181897302,0.012909776617348418,0.02944589498114302,0.08645198723527706,0.010298810559907166,0.047577603713373946,0.03742384682332463,0.015665796344647518,0.001450536698578474,0.04366115462721207,0.048157818392805335,0.02277342616768204,0.0039164490861618795,0.0030461270670147957,0.006817522483318828,0.007542790832608065,0.005076878445024659
Sample_080,0.013654037435572837,0.03341170087711366,0.01889863459625644,0.08716882177412062,0.07283660367121801,0.008816348675287097,0.03305000452120445,0.01501039877023239,0.00510896102721765,0.016638032371823853,0.020978388642734425,0.0004521204448865178,0.052039063206438196,0.013608825391084186,0.07383126864996835,0.013925309702504747,0.015552943304096211,0.03924405461614974,0.05258160774030202,0.014965186725743738,0.015914639660005427,0.006058413961479338,0.008002531874491365,0.005787141694547427,0.013880097658016096,0.021475721132109594,0.0736956325165024,0.004430780359887874,0.0433131386201284,0.040419567772854686,0.01473912650330048,0.0028935708472737137,0.0420019893299575,0.05041142960484673,0.022832082466769148,0.0025770865358531515,0.002848358802785062,0.0037525996925580974,0.016728456460801157,0.006465322361877204
Sample_081,0.018896484375,0.035888671875,0.009619140625,0.09453125,0.05439453125,0.016162109375,0.03388671875,0.021484375,0.00380859375,0.0162109375,0.018701171875,0.000927734375,0.042138671875,0.02041015625,0.06123046875,0.014208984375,0.01796875,0.036669921875,0.046875,0.01279296875,0.01630859375,0.00439453125,0.01181640625,0.008642578125,0.01591796875,0.030419921875,0.079443359375,0.007666015625,0.051953125,0.042724609375,0.015625,0.00146484375,0.0373046875,0.05029296875,0.023974609375,0.003759765625,0.002294921875,0.00400390625,0.010791015625,0.00439453125
Sample_082,0.012527247419702183,0.03784436799117578,0.016256532815085222,0.09625233080337212,0.060482706095543244,0.01026866612390682,0.034955484938414265,0.017753499487879822,0.003650497675762271,0.012527247419702183,0.01951309189274365,0.0003414134516899966,0.04514536334270032,0.01951309189274365,0.06392310318565013,0.013945426372876015,0.014339364970979856,0.029335294272132783,0.05026656511805026,0.015363605326049846,0.016256532815085222,0.0033353467972791974,0.011975733382356803,0.00803634740131838,0.016177745095464453,0.02726055098878588,0.08154528980749534,0.008797962024319143,0.04643222942983954,0.042440318302387266,0.015836331643774456,0.0013393912335530635,0.039367597237177296,0.0489271738844972,0.02902014339364971,0.0031252462116238148,0.0016020169656222917,0.005856553825143788,0.01315754917666833,0.005305039787798408
Sample_083,0.015424269699697242,0.03735373537353735,0.01595614106865232,0.09180918091809182,0.05658293102037477,0.010882906472465429,0.03796743310694706,0.020211112020292937,0.0032321413959577774,0.015342443335242616,0.01845184518451845,0.001022829555682841,0.045454545454545456,0.017797234268881433,0.0713935029866623,0.010637427379101547,0.015547009246379183,0.03665821127567302,0.050036821864004585,0.01280582603714917,0.01877915064233696,0.004868668685050323,0.012437607397103347,0.006914327796416005,0.011782996481466329,0.031707716226168074,0.07626217167171262,0.005727845511823909,0.04856394730382129,0.040299484493903935,0.012519433761557975,0.0007773504623189592,0.04160870632517797,0.053759921446690125,0.02303412159397758,0.0032321413959577774,0.0020047459291383683,0.004336797316095246,0.012110301939284838,0.004705015956141069
Sample_084,0.014659398048467635,0.0336708048925741,0.014751019286270558,0.08584909982133859,0.05543084887076825,0.012048192771084338,0.03701498007238078,0.020019240459938612,0.002794447752989143,0.013193458243620872,0.01878235374959916,0.0006413486646204591,0.04782628613312566,0.01722479270694947,0.06688350359613358,0.010902927298547803,0.014567776810664712,0.03531998717302671,0.04787209675202712,0.018370058179486004,0.017041550231343624,0.0038022813688212928,0.012552109579000412,0.008612396353474735,0.015483989188693939,0.029135553621329423,0.07815291584589308,0.005863759219387054,0.05135370378853818,0.044619542810023366,0.016400201566723168,0.0025653946584818363,0.03880159420953777,0.049292225937972424,0.027669613816482662,0.004122955701131522,0.003069311466397911,0.0070548353108250495,0.011040359155252187,0.0055430848870768245
Sample_085,0.014135209220912184,0.03279500644010701,0.015588361570725585,0.09220912183361406,0.05142177746953334,0.011592192608738729,0.036460913504409,0.020575316225767033,0.0038970903926813963,0.013309554476700023,0.019353347204333037,0.0003632880874533505,0.0427689157501899,0.01865979721919482,0.06859539614914627,0.014432444928828562,0.01747085438752931,0.03854156345982364,0.04947323227319264,0.017602959146603255,0.019254268635027577,0.004821823706199016,0.013408633046005482,0.009346411704481654,0.01545625681165164,0.029030020806499555,0.07599326265728723,0.00901614980679679,0.049539284652729616,0.03930116582449883,0.017999273423825093,0.0026090689917104264,0.039994715809637045,0.045939429967964594,0.022028468575580436,0.0024769642326364807,0.0014861785395818884,0.005713530829948149,0.013144423527857592,0.004194326100597774
Sample_086,0.015062628825114952,0.03179007452037419,0.011455525606469003,0.09715395592199144,0.05703979705089583,0.012327572538449343,0.03250356746472174,0.02195972728714127,0.004201680672268907,0.018907563025210083,0.01807515459013794,0.0021008403361344537,0.04360234659901697,0.016291422229269065,0.06314412557475821,0.012486126526082131,0.016885999682892026,0.03325669890597749,0.059140637387030286,0.01613286824163628,0.016212145235452672,0.004201680672268907,0.010860948152846044,0.008561915332170603,0.019026478515934676,0.03234501347708895,0.08014904074837483,0.006976375455842714,0.04304740764230221,0.03650705565244966,0.014468051371491993,0.0028936102742983987,0.037458379578246395,0.04673378785476455,0.026319961947042968,0.002616140795941018,0.0013873473917869034,0.008958300301252577,0.011178056128111622,0.006579990486760742
Sample_087,0.01700719095993608,0.0475973062435795,0.012555644332838718,0.08948750142677776,0.05878324392192672,0.0189476087204657,0.021801164250656316,0.02111631092341057,0.002282844424152494,0.023741582011185938,0.030704257504851045,0.0010272799908686223,0.03321538637141879,0.015180915420614085,0.06437621276110034,0.017920328729597076,0.022143590914279192,0.026937564204999428,0.043488186280105014,0.007761671042118479,0.01118593767834722,0.0031959821938134917,0.01677890651752083,0.004908115511927862,0.017577902065974205,0.0369820796712704,0.0753338659970323,0.008104097705741354,0.048624586234448125,0.034585093025910285,0.012441502111631092,0.004109119963474489,0.042346764068028765,0.052048852870676864,0.020431457596164822,0.0059353955027964846,0.002396986645360119,0.010158657687478598,0.010957653235931971,0.00582125328158886
Sample_088,0.01615315584804068,0.03614064667011122,0.012889892040355696,0.09534169091452968,0.05455089331846735,0.012753922715035488,0.03102820003807141,0.02273407119353874,0.004840507981399397,0.017621624561498926,0.01922606260027738,0.0008973975471133712,0.04693661110053572,0.01944361352078971,0.06325293013896065,0.013868871182661191,0.015881217197400266,0.03434585157588448,0.04622957060887064,0.017213716585538302,0.018383052783292088,0.0037255595137736927,0.010442444184591957,0.007151986511842928,0.015282952165991352,0.02855355831724363,0.0782639436543116,0.005901068718897017,0.04889456938514671,0.04486987735566856,0.01506540124547902,0.0015500503086503686,0.039104777962091754,0.04979196693226008,0.02537187610475077,0.003698365648709651,0.001033366872433579,0.004595763195823022,0.011475811057025534,0.005493160742936393
Sample_089,0.01338231435318814,0.030250777823593356,0.013982081943246991,0.09532556134497883,0.055291074708550436,0.013832140045732279,0.032200022491284626,0.02110432207519586,0.0043483150279266785,0.014769276905199235,0.021666604190876036,0.0010495932826029913,0.04183378940660494,0.016681036098511827,0.0617385763016831,0.015444015444015444,0.015369044495258088,0.043220751958616035,0.05045544851370094,0.01795554222738689,0.01705589084229861,0.004573227874198748,0.011320613262360835,0.0071222401319488695,0.013494770776324175,0.030925516362409568,0.07313416051280129,0.0077969786707650784,0.051729954642576,0.04055928327772988,0.013194886981294748,0.0013119916032537393,0.03726056153240619,0.058102485286951305,0.027064512501405704,0.0036360910147317915,0.0013494770776324174,0.005960190426209844,0.0077594931963864,0.006747385388162087
Sample_090,0.013234172387490466,0.031922196796338675,0.015636918382913808,0.08150266971777269,0.06651411136536994,0.015408085430968726,0.03684210526315789,0.021052631578947368,0.004729214340198322,0.016018306636155607,0.020823798627002288,0.00034324942791762013,0.046186117467582,0.015713196033562166,0.06292906178489703,0.012547673531655226,0.014988558352402747,0.03333333333333333,0.05217391304347826,0.014187643020594966,0.016552250190694128,0.004004576659038902,0.014225781845919145,0.005797101449275362,0.016704805491990847,0.02784134248665141,0.07665903890160183,0.010144927536231883,0.06521739130434782,0.039282990083905414,0.011937452326468345,0.002479023646071701,0.03966437833714721,0.04473684210526316,0.021739130434782608,0.0011823035850495804,0.002402745995423341,0.006102212051868803,0.011975591151792525,0.005263157894736842
Sample_091,0.016729559748427672,0.033584905660377355,0.014465408805031447,0.08566037735849057,0.052955974842767296,0.015345911949685535,0.030440251572327045,0.015974842767295598,0.00440251572327044,0.015974842767295598,0.02339622641509434,0.0007547169811320754,0.04251572327044025,0.015471698113207547,0.05823899371069182,0.015471698113207547,0.017735849056603775,0.04427672955974843,0.047547169811320754,0.013584905660377358,0.015974842767295598,0.002767295597484277,0.007924528301886792,0.0059119496855345914,0.01169811320754717,0.035849056603773584,0.07886792452830188,0.010817610062893081,0.06427672955974843,0.04440251572327044,0.01610062893081761,0.001761006289308176,0.036729559748427676,0.05408805031446541,0.02150943396226415,0.0033962264150943396,0.0007547169811320754,0.004528301886792453,0.011949685534591196,0.006163522012578616
Sample_092,0.01352913968547641,0.03312904717853839,0.015148011100832562,0.0815795559666975,0.0671831637372803,0.014280758556891766,0.03122109158186864,0.01769195189639223,0.003295559666975023,0.018212303422756707,0.02567067530064755,0.0007516188714153561,0.03740749306197965,0.0193686401480111,0.054868177613321,0.016824699352451435,0.014974560592044403,0.03526827012025902,0.055215078630897314,0.017807585568917667,0.018501387604070305,0.003122109158186864,0.013933857539315449,0.008961609620721555,0.0158418131359852,0.026769195189639224,0.08244680851063829,0.00583950046253469,0.05041628122109158,0.03364939870490287,0.018212303422756707,0.0013876040703052729,0.03983580018501388,0.051919518963922294,0.02931313598519889,0.0038159111933395006,0.0027752081406105457,0.005261332099907493,0.010291396854764108,0.004278445883441258
Sample_093,0.01688702709778767,0.03691582667888467,0.013439804511934371,0.09316228127590871,0.0644499716367762,0.015447048042937558,0.037963084173321116,0.02046515687044552,0.006021730593009556,0.017847013134354408,0.01880699917092115,4.3635728934851856e-05,0.038879434480953004,0.017105205742461927,0.07426801064711785,0.015185233669328446,0.022865121961862373,0.030501374525461446,0.05153379587206004,0.011563468167735742,0.020116071038966708,0.004189029977745778,0.013701618885543483,0.004843565911768556,0.014792512108914779,0.02443600820351704,0.0694244447353493,0.007548981105729371,0.045686608194789896,0.042937557271894224,0.015665226687611816,0.001527250512719815,0.030719553170135708,0.04402845049526553,0.025352358511148927,0.0006981716629576297,0.00047999301828337043,0.007505345376794519,0.013483440240869223,0.009512588907797704
Sample_094,0.015548507205405779,0.035509894504585256,0.01610011721712749,0.09098117630835,0.0533337930083431,0.01354892091291457,0.030097221264565953,0.02371923050403365,0.0047576363510997725,0.01541060470247535,0.016893056608977452,0.0007239881403847479,0.048300351651382474,0.019306350410259947,0.06729642143004895,0.013479969661449355,0.016169068468592705,0.03595807763910915,0.055402330552299525,0.01541060470247535,0.018168654761083914,0.004309453216575881,0.01179066400055161,0.007308832655312694,0.01506584844514928,0.033372405709163624,0.07794938978142453,0.009136040819140868,0.0474729366337999,0.039819347721161136,0.014686616562090603,0.001482451906502103,0.03971592084396332,0.04854168103151072,0.021443839205681582,0.0024132938012824934,0.002171964421154244,0.004998965731228022,0.0076880645383713715,0.004516306970971523
Sample_095,0.013086513752736272,0.037451222994194344,0.017226610830874654,0.09174835823736556,0.052869515561054535,0.018606643190254117,0.037070524412296565,0.023032264204815838,0.00356904920529171,0.010897496906824022,0.019130103740363568,0.0022366041686494717,0.050109450842295615,0.015894165794232418,0.06538498144094414,0.01104025887503569,0.012420291234415152,0.029646902065289808,0.051870181783572854,0.013086513752736272,0.014704482725801847,0.002474540782335586,0.01475207004853907,0.004853906919196726,0.017036261539925764,0.03126487103835538,0.07552108118397259,0.00899400399733511,0.04930046635576282,0.03830779480346436,0.012991339107261825,0.0018083182640144665,0.04320928904539831,0.04949081564671172,0.028219282383173123,0.0053773674693061765,0.002331778814123917,0.006186351955838965,0.01018368706576568,0.0066146378604739695
Sample_096,0.01128656068201925,0.0376933594273612,0.01908796010830809,0.09568108093616794,0.05589662475536849,0.013994262888394412,0.037934639821988685,0.018980724377362538,0.0033779255247848583,0.017908367067907025,0.019248813704726416,0.000455751856518592,0.04391303182220316,0.0177475134714887,0.06822873381410686,0.012975523444411679,0.014342779013967454,0.03192943888903783,0.048872684378434894,0.017774322404225086,0.017479424144124824,0.004477091766976756,0.014315970081231066,0.006729042116833329,0.015147046996059087,0.025977855821559745,0.07527948312377684,0.009972922977936248,0.05166081338301922,0.04270662984906571,0.013458084233666658,0.002734511139111552,0.03930189539154446,0.04546794992091365,0.027184257794697193,0.0022251414171201842,0.0010723573094555106,0.0055226401436958795,0.00839119594648937,0.0035655880539395726
Sample_097,0.018969175090477974,0.03194808436291027,0.016265235658721244,0.08702525063438579,0.05062606597612213,0.015974042181455136,0.034860019135571366,0.02720579059029078,0.0047838928408003665,0.013062107408794044,0.017929198385956156,8.31981363617455e-05,0.05033487249885603,0.018677981613211863,0.07071841590748368,0.014892466408752443,0.015474853363284663,0.03332085361287907,0.05021007529431341,0.010482965181579932,0.01738841049960481,0.0041183077499064025,0.010316568908856441,0.006905445318024876,0.016390032863263862,0.02479304463580016,0.07878863513457299,0.007654228545280585,0.04688214983984359,0.0406006905445318,0.019052373226839718,0.0008735804317983277,0.03723116602188111,0.04892050418070635,0.025167436249428014,0.002662340363575856,0.001164773909064437,0.006780648113482258,0.012604517658804442,0.008860601522525895
Sample_098,0.016972878390201226,0.031671041119860015,0.01942257217847769,0.08241469816272966,0.05704286964129484,0.014698162729658792,0.03622047244094488,0.021872265966754154,0.004549431321084864,0.013298337707786526,0.022747156605424323,0.0008748906386701663,0.047769028871391075,0.01994750656167979,0.0621172353455818,0.012773403324584426,0.019772528433945755,0.027821522309711286,0.0573928258967629,0.009973753280839895,0.018022747156605425,0.0029746281714785653,0.009798775153105862,0.006299212598425197,0.020647419072615924,0.026596675415573052,0.07699037620297462,0.008398950131233596,0.05389326334208224,0.03884514435695538,0.016622922134733157,0.0015748031496062992,0.03674540682414698,0.046019247594050745,0.03394575678040245,0.0012248468941382328,0.0006999125109361329,0.006649168853893263,0.007174103237095363,0.00752405949256343
Sample_099,0.013609748377907897,0.0313340718468112,0.016537426808039248,0.09510998575724007,0.053410349738882736,0.014717518594714353,0.031096692514638393,0.01993986390251622,0.0041145750909954105,0.012185472384871023,0.01701218547238487,0.0007121379965184365,0.04510207311283431,0.018832093685709764,0.07137205253995886,0.014163633486311125,0.017486944136730496,0.033707865168539325,0.046051590441525556,0.01463839215065675,0.014559265706599146,0.004272827979110619,0.01677480614021206,0.004747586643456243,0.01598354169963602,0.027298623199873397,0.08363665136888748,0.008150023737933217,0.04992878620034816,0.037268555151131505,0.012818483937331857,0.001503402437094477,0.04011710713720525,0.05016616553252097,0.027615128976103815,0.0034024370944769743,0.0022946668776705173,0.005380598195917075,0.013926254154138312,0.009020414622566862
Sample_100,0.01377316135905338,0.033101244150211165,0.012974165810600008,0.08876460069246281,0.04965186622531675,0.012137122855077426,0.040368298900429936,0.020811931666856905,0.00258722368070616,0.015903816154929043,0.019936841304265113,0.0004565688848304988,0.048434349199102084,0.020621694631510864,0.06547958756610738,0.017273522809420537,0.01788228132252787,0.03450899821177187,0.054217555073621734,0.01506677319940646,0.016550622075105582,0.005631016246242819,0.013430734695430506,0.008028002891602937,0.01594186356199825,0.025872236807061598,0.07567629266065518,0.008941140661263934,0.04603736255374196,0.03907468706007686,0.021078263516341362,0.004033025149336073,0.03892249743180002,0.044439371456835214,0.026366853098961307,0.0029676977513982423,0.0016740859110451623,0.00688658067952669,0.008636761404710269,0.005859300688658068
